h3_start,hour,trip_count
892a10088afffff,2,80
892a10088afffff,3,43
892a10088afffff,4,49
892a10088afffff,5,234
892a10088afffff,6,792
892a10088afffff,7,1590
892a10088afffff,8,2408
892a10088afffff,9,1925
892a10088afffff,10,1665
892a10088afffff,11,1775
892a10088afffff,12,1903
892a10088afffff,13,2031
892a10088afffff,14,2264
892a10088afffff,15,2550
892a10088afffff,16,2673
892a10088afffff,17,2873
892a10088afffff,18,2682
892a10088afffff,19,2011
892a10088afffff,20,1577
892a10088afffff,21,842
892a10088afffff,22,684
892a10088afffff,23,415
892a10088b3ffff,0,188
892a10088b3ffff,1,112
892a10088b3ffff,2,60
892a10088b3ffff,3,38
892a10088b3ffff,4,51
892a10088b3ffff,5,341
892a10088b3ffff,6,706
892a10088b3ffff,7,1366
892a10088b3ffff,8,1766
892a10088b3ffff,9,1266
892a10088b3ffff,10,1003
892a10088b3ffff,11,1026
892a10088b3ffff,12,1062
892a10088b3ffff,13,1177
892a10088b3ffff,14,1190
892a10088b3ffff,15,1320
892a10088b3ffff,16,1384
892a10088b3ffff,17,1557
892a10088b3ffff,18,1441
892a10088b3ffff,19,1123
892a10088b3ffff,20,927
892a10088b3ffff,21,524
892a10088b3ffff,22,385
892a10088b3ffff,23,283
892a10088bbffff,0,106
892a10088bbffff,1,69
892a10088bbffff,2,40
892a10088bbffff,3,27
892a10088bbffff,4,30
892a10088bbffff,5,109
892a10088bbffff,6,130
892a10088bbffff,7,344
892a10088bbffff,8,720
892a10088bbffff,9,546
892a10088bbffff,10,401
892a10088bbffff,11,415
892a10088bbffff,12,388
892a10088bbffff,13,466
892a10088bbffff,14,442
892a10088bbffff,15,408
892a10088bbffff,16,418
892a10088bbffff,17,546
892a10088bbffff,18,505
892a10088bbffff,19,390
892a10088bbffff,20,384
892a10088bbffff,21,244
892a10088bbffff,22,197
892a10088bbffff,23,127
892a1008903ffff,0,141
892a1008903ffff,1,57
892a1008903ffff,2,51
892a1008903ffff,3,16
892a1008903ffff,4,23
892a1008903ffff,5,178
892a1008903ffff,6,351
892a1008903ffff,7,618
892a1008903ffff,8,958
892a1008903ffff,9,612
892a1008903ffff,10,582
892a1008903ffff,11,577
892a1008903ffff,12,671
892a1008903ffff,13,615
892a1008903ffff,14,739
892a1008903ffff,15,911
892a1008903ffff,16,932
892a1008903ffff,17,1029
892a1008903ffff,18,877
892a1008903ffff,19,699
892a1008903ffff,20,592
892a1008903ffff,21,409
892a1008903ffff,22,291
892a1008903ffff,23,203
892a1008907ffff,0,121
892a1008907ffff,1,53
892a1008907ffff,2,34
892a1008907ffff,3,18
892a1008907ffff,4,14
892a1008907ffff,5,157
892a1008907ffff,6,342
892a1008907ffff,7,575
892a1008907ffff,8,916
892a1008907ffff,9,648
892a1008907ffff,10,506
892a1008907ffff,11,582
892a1008907ffff,12,591
892a1008907ffff,13,635
892a1008907ffff,14,695
892a1008907ffff,15,777
892a1008907ffff,16,766
892a1008907ffff,17,892
892a1008907ffff,18,904
892a1008907ffff,19,709
892a1008907ffff,20,555
892a1008907ffff,21,457
892a1008907ffff,22,343
892a1008907ffff,23,207
892a100890fffff,0,136
892a100890fffff,1,58
892a100890fffff,2,31
892a100890fffff,3,17
892a100890fffff,4,10
892a100890fffff,5,85
892a100890fffff,6,275
892a100890fffff,7,717
892a100890fffff,8,1309
892a100890fffff,9,884
892a100890fffff,10,769
892a100890fffff,11,844
892a100890fffff,12,1080
892a100890fffff,13,1093
892a100890fffff,14,1321
892a100890fffff,15,1476
892a100890fffff,16,1572
892a100890fffff,17,1486
892a100890fffff,18,1091
892a100890fffff,19,862
892a100890fffff,20,634
892a100890fffff,21,411
892a100890fffff,22,331
892a100890fffff,23,209
892a1008913ffff,0,146
892a1008913ffff,1,70
892a1008913ffff,2,46
892a1008913ffff,3,31
892a1008913ffff,4,14
892a1008913ffff,5,231
892a1008913ffff,6,620
892a1008913ffff,7,1263
892a1008913ffff,8,1575
892a1008913ffff,9,1101
892a1008913ffff,10,1026
892a1008913ffff,11,995
892a1008913ffff,12,1143
892a1008913ffff,13,1133
892a1008913ffff,14,1361
892a1008913ffff,15,1648
892a1008913ffff,16,1621
892a1008913ffff,17,1579
892a1008913ffff,18,1421
892a1008913ffff,19,1051
892a1008913ffff,20,867
892a1008913ffff,21,549
892a1008913ffff,22,558
892a1008913ffff,23,312
892a100891bffff,0,67
892a100891bffff,1,30
892a100891bffff,2,27
892a100891bffff,3,8
892a100891bffff,4,7
892a100891bffff,5,33
892a100891bffff,6,118
892a100891bffff,7,603
892a100891bffff,8,892
892a100891bffff,9,831
892a100891bffff,10,911
892a100891bffff,11,1076
892a100891bffff,12,1360
892a100891bffff,13,1505
892a100891bffff,14,1623
892a100891bffff,15,1885
892a100891bffff,16,1902
892a100891bffff,17,1819
892a100891bffff,18,1313
892a100891bffff,19,1079
892a100891bffff,20,635
892a100891bffff,21,436
892a100891bffff,22,250
892a100891bffff,23,152
892a1008923ffff,0,245
892a1008923ffff,1,164
892a1008923ffff,2,69
892a1008923ffff,3,38
892a1008923ffff,4,25
892a1008923ffff,5,201
892a1008923ffff,6,580
892a1008923ffff,7,1254
892a1008923ffff,8,1403
892a1008923ffff,9,1151
892a1008923ffff,10,955
892a1008923ffff,11,976
892a1008923ffff,12,1116
892a1008923ffff,13,1154
892a1008923ffff,14,1271
892a1008923ffff,15,1322
892a1008923ffff,16,1411
892a1008923ffff,17,1637
892a1008923ffff,18,1580
892a1008923ffff,19,1191
892a1008923ffff,20,926
892a1008923ffff,21,752
892a1008923ffff,22,630
892a1008923ffff,23,428
892a1008927ffff,0,214
892a1008927ffff,1,94
892a1008927ffff,2,85
892a1008927ffff,3,32
892a1008927ffff,4,39
892a1008927ffff,5,169
892a1008927ffff,6,483
892a1008927ffff,7,980
892a1008927ffff,8,1913
892a1008927ffff,9,1075
892a1008927ffff,10,839
892a1008927ffff,11,872
892a1008927ffff,12,875
892a1008927ffff,13,929
892a1008927ffff,14,963
892a1008927ffff,15,1205
892a1008927ffff,16,1356
892a1008927ffff,17,1693
892a1008927ffff,18,1531
892a1008927ffff,19,1136
892a1008927ffff,20,735
892a1008927ffff,21,461
892a1008927ffff,22,395
892a1008927ffff,23,388
892a100892fffff,0,262
892a100892fffff,1,137
892a100892fffff,2,69
892a100892fffff,3,45
892a100892fffff,4,43
892a100892fffff,5,182
892a100892fffff,6,599
892a100892fffff,7,1355
892a100892fffff,8,1842
892a100892fffff,9,1288
892a100892fffff,10,1074
892a100892fffff,11,1169
892a100892fffff,12,1267
892a100892fffff,13,1291
892a100892fffff,14,1493
892a100892fffff,15,1627
892a100892fffff,16,1822
892a100892fffff,17,2341
892a100892fffff,18,2251
892a100892fffff,19,1674
892a100892fffff,20,1202
892a100892fffff,21,884
892a100892fffff,22,749
892a100892fffff,23,503
892a1008933ffff,0,6
892a1008933ffff,1,9
892a1008933ffff,2,6
892a1008933ffff,3,1
892a1008933ffff,4,1
892a1008933ffff,5,23
892a1008933ffff,6,45
892a1008933ffff,7,74
892a1008933ffff,8,68
892a1008933ffff,9,39
892a1008933ffff,10,44
892a1008933ffff,11,44
892a1008933ffff,12,38
892a1008933ffff,13,65
892a1008933ffff,14,69
892a1008933ffff,15,69
892a1008933ffff,16,91
892a1008933ffff,17,79
892a1008933ffff,18,72
892a1008933ffff,19,70
892a1008933ffff,20,38
892a1008933ffff,21,35
892a1008933ffff,22,22
892a1008933ffff,23,20
892a1008937ffff,0,204
892a1008937ffff,1,118
892a1008937ffff,2,70
892a1008937ffff,3,24
892a1008937ffff,4,99
892a1008937ffff,5,357
892a1008937ffff,6,898
892a1008937ffff,7,1750
892a1008937ffff,8,2514
892a1008937ffff,9,1286
892a1008937ffff,10,902
892a1008937ffff,11,1013
892a1008937ffff,12,1060
892a1008937ffff,13,1099
892a1008937ffff,14,1205
892a1008937ffff,15,1456
892a1008937ffff,16,1707
892a1008937ffff,17,1881
892a1008937ffff,18,1850
892a1008937ffff,19,1363
892a1008937ffff,20,903
892a1008937ffff,21,601
892a1008937ffff,22,476
892a1008937ffff,23,358
892a100893bffff,0,138
892a100893bffff,1,66
892a100893bffff,2,49
892a100893bffff,3,25
892a100893bffff,4,11
892a100893bffff,5,69
892a100893bffff,6,398
892a100893bffff,7,853
892a100893bffff,8,1308
892a100893bffff,9,698
892a100893bffff,10,493
892a100893bffff,11,539
892a100893bffff,12,691
892a100893bffff,13,747
892a100893bffff,14,837
892a100893bffff,15,865
892a100893bffff,16,870
892a100893bffff,17,987
892a100893bffff,18,947
892a100893bffff,19,725
892a100893bffff,20,555
892a100893bffff,21,370
892a100893bffff,22,291
892a100893bffff,23,246
892a1008943ffff,0,158
892a1008943ffff,1,81
892a1008943ffff,2,33
892a1008943ffff,3,25
892a1008943ffff,4,22
892a1008943ffff,5,163
892a1008943ffff,6,329
892a1008943ffff,7,658
892a1008943ffff,8,1003
892a1008943ffff,9,694
892a1008943ffff,10,593
892a1008943ffff,11,655
892a1008943ffff,12,749
892a1008943ffff,13,785
892a1008943ffff,14,842
892a1008943ffff,15,1062
892a1008943ffff,16,935
892a1008943ffff,17,991
892a1008943ffff,18,888
892a1008943ffff,19,685
892a1008943ffff,20,465
892a1008943ffff,21,411
892a1008943ffff,22,320
892a1008943ffff,23,317
892a100894fffff,0,164
892a100894fffff,1,96
892a100894fffff,2,52
892a100894fffff,3,27
892a100894fffff,4,11
892a100894fffff,5,40
892a100894fffff,6,167
892a100894fffff,7,455
892a100894fffff,8,775
892a100894fffff,9,513
892a100894fffff,10,479
892a100894fffff,11,660
892a100894fffff,12,946
892a100894fffff,13,966
892a100894fffff,14,1077
892a100894fffff,15,1169
892a100894fffff,16,1224
892a100894fffff,17,1198
892a100894fffff,18,732
892a100894fffff,19,577
892a100894fffff,20,527
892a100894fffff,21,434
892a100894fffff,22,347
892a100894fffff,23,238
892a1008953ffff,0,179
892a1008953ffff,1,98
892a1008953ffff,2,64
892a1008953ffff,3,17
892a1008953ffff,4,18
892a1008953ffff,5,127
892a1008953ffff,6,532
892a1008953ffff,7,811
892a1008953ffff,8,1051
892a1008953ffff,9,712
892a1008953ffff,10,634
892a1008953ffff,11,768
892a1008953ffff,12,893
892a1008953ffff,13,999
892a1008953ffff,14,1216
892a1008953ffff,15,1402
892a1008953ffff,16,1361
892a1008953ffff,17,1558
892a1008953ffff,18,1393
892a1008953ffff,19,1085
892a1008953ffff,20,714
892a1008953ffff,21,470
892a1008953ffff,22,433
892a1008953ffff,23,273
892a100895bffff,0,172
892a100895bffff,1,74
892a100895bffff,2,31
892a100895bffff,3,16
892a100895bffff,4,23
892a100895bffff,5,207
892a100895bffff,6,496
892a100895bffff,7,929
892a100895bffff,8,1242
892a100895bffff,9,737
892a100895bffff,10,713
892a100895bffff,11,740
892a100895bffff,12,889
892a100895bffff,13,891
892a100895bffff,14,874
892a100895bffff,15,963
892a100895bffff,16,986
892a100895bffff,17,1199
892a100895bffff,18,1217
892a100895bffff,19,975
892a100895bffff,20,659
892a100895bffff,21,548
892a100895bffff,22,416
892a100895bffff,23,292
892a1008963ffff,0,92
892a1008963ffff,1,41
892a1008963ffff,2,12
892a1008963ffff,3,14
892a1008963ffff,4,7
892a1008963ffff,5,61
892a1008963ffff,6,164
892a1008963ffff,7,383
892a1008963ffff,8,856
892a1008963ffff,9,866
892a1008963ffff,10,822
892a1008963ffff,11,1029
892a1008963ffff,12,1167
892a1008963ffff,13,1319
892a1008963ffff,14,1510
892a1008963ffff,15,1648
892a1008963ffff,16,1788
892a1008963ffff,17,1885
892a1008963ffff,18,1463
892a1008963ffff,19,1094
892a1008963ffff,20,664
892a1008963ffff,21,496
892a1008963ffff,22,270
892a1008963ffff,23,140
892a1008967ffff,0,114
892a1008967ffff,1,54
892a1008967ffff,2,23
892a1008967ffff,3,13
892a1008967ffff,4,17
892a1008967ffff,5,50
892a1008967ffff,6,275
892a1008967ffff,7,627
892a1008967ffff,8,754
892a1008967ffff,9,719
892a1008967ffff,10,704
892a1008967ffff,11,786
892a1008967ffff,12,820
892a1008967ffff,13,831
892a1008967ffff,14,1064
892a1008967ffff,15,1184
892a1008967ffff,16,1206
892a1008967ffff,17,1309
892a1008967ffff,18,1124
892a1008967ffff,19,746
892a1008967ffff,20,545
892a1008967ffff,21,421
892a1008967ffff,22,335
892a1008967ffff,23,170
892a1008973ffff,0,116
892a1008973ffff,1,53
892a1008973ffff,2,22
892a1008973ffff,3,11
892a1008973ffff,4,7
892a1008973ffff,5,16
892a1008973ffff,6,76
892a1008973ffff,7,463
892a1008973ffff,8,736
892a1008973ffff,9,673
892a1008973ffff,10,692
892a1008973ffff,11,840
892a1008973ffff,12,1196
892a1008973ffff,13,1420
892a1008973ffff,14,1453
892a1008973ffff,15,1614
892a1008973ffff,16,1682
892a1008973ffff,17,1544
892a1008973ffff,18,1171
892a1008973ffff,19,880
892a1008973ffff,20,645
892a1008973ffff,21,429
892a1008973ffff,22,303
892a1008973ffff,23,202
892a1008977ffff,0,117
892a1008977ffff,1,33
892a1008977ffff,2,13
892a1008977ffff,3,12
892a1008977ffff,4,12
892a1008977ffff,5,15
892a1008977ffff,6,216
892a1008977ffff,7,703
892a1008977ffff,8,1018
892a1008977ffff,9,786
892a1008977ffff,10,616
892a1008977ffff,11,661
892a1008977ffff,12,696
892a1008977ffff,13,746
892a1008977ffff,14,827
892a1008977ffff,15,923
892a1008977ffff,16,1058
892a1008977ffff,17,986
892a1008977ffff,18,749
892a1008977ffff,19,611
892a1008977ffff,20,429
892a1008977ffff,21,289
892a1008977ffff,22,197
892a1008977ffff,23,129
892a1008983ffff,0,121
892a1008983ffff,1,77
892a1008983ffff,2,37
892a1008983ffff,3,42
892a1008983ffff,4,23
892a1008983ffff,5,161
892a1008983ffff,6,360
892a1008983ffff,7,598
892a1008983ffff,8,898
892a1008983ffff,9,593
892a1008983ffff,10,436
892a1008983ffff,11,443
892a1008983ffff,12,496
892a1008983ffff,13,642
892a1008983ffff,14,702
892a1008983ffff,15,735
892a1008983ffff,16,846
892a1008983ffff,17,843
892a1008983ffff,18,914
892a1008983ffff,19,755
892a1008983ffff,20,540
892a1008983ffff,21,434
892a1008983ffff,22,324
892a1008983ffff,23,199
892a1008987ffff,0,99
892a1008987ffff,1,39
892a1008987ffff,2,27
892a1008987ffff,3,14
892a1008987ffff,4,15
892a1008987ffff,5,87
892a1008987ffff,6,233
892a1008987ffff,7,645
892a1008987ffff,8,824
892a1008987ffff,9,521
892a1008987ffff,10,430
892a1008987ffff,11,458
892a1008987ffff,12,438
892a1008987ffff,13,443
892a1008987ffff,14,408
892a1008987ffff,15,516
892a1008987ffff,16,501
892a1008987ffff,17,570
892a1008987ffff,18,559
892a1008987ffff,19,452
892a1008987ffff,20,288
892a1008987ffff,21,304
892a1008987ffff,22,207
892a1008987ffff,23,113
892a100898bffff,0,16
892a100898bffff,1,13
892a100898bffff,2,4
892a100898bffff,3,2
892a100898bffff,4,3
892a100898bffff,5,11
892a100898bffff,6,49
892a100898bffff,7,128
892a100898bffff,8,307
892a100898bffff,9,190
892a100898bffff,10,162
892a100898bffff,11,190
892a100898bffff,12,147
892a100898bffff,13,167
892a100898bffff,14,262
892a100898bffff,15,292
892a100898bffff,16,241
892a100898bffff,17,223
892a100898bffff,18,187
892a100898bffff,19,151
892a100898bffff,20,83
892a100898bffff,21,64
892a100898bffff,22,51
892a100898bffff,23,31
892a1008993ffff,0,51
892a1008993ffff,1,25
892a1008993ffff,2,18
892a1008993ffff,3,17
892a1008993ffff,4,10
892a1008993ffff,5,70
892a1008993ffff,6,207
892a1008993ffff,7,250
892a1008993ffff,8,251
892a1008993ffff,9,158
892a1008993ffff,10,202
892a1008993ffff,11,212
892a1008993ffff,12,197
892a1008993ffff,13,205
892a1008993ffff,14,239
892a1008993ffff,15,235
892a1008993ffff,16,234
892a1008993ffff,17,303
892a1008993ffff,18,296
892a1008993ffff,19,223
892a1008993ffff,20,213
892a1008993ffff,21,140
892a1008993ffff,22,108
892a1008993ffff,23,94
892a1008997ffff,0,214
892a1008997ffff,1,95
892a1008997ffff,2,90
892a1008997ffff,3,40
892a1008997ffff,4,43
892a1008997ffff,5,216
892a1008997ffff,6,488
892a1008997ffff,7,870
892a1008997ffff,8,1411
892a1008997ffff,9,1163
892a1008997ffff,10,816
892a1008997ffff,11,833
892a1008997ffff,12,851
892a1008997ffff,13,865
892a1008997ffff,14,1104
892a1008997ffff,15,1191
892a1008997ffff,16,1198
892a1008997ffff,17,1207
892a1008997ffff,18,1307
892a1008997ffff,19,1103
892a1008997ffff,20,760
892a1008997ffff,21,585
892a1008997ffff,22,511
892a1008997ffff,23,373
892a100899bffff,0,154
892a100899bffff,1,73
892a100899bffff,2,33
892a100899bffff,3,14
892a100899bffff,4,26
892a100899bffff,5,136
892a100899bffff,6,256
892a100899bffff,7,752
892a100899bffff,8,1111
892a100899bffff,9,941
892a100899bffff,10,771
892a100899bffff,11,852
892a100899bffff,12,899
892a100899bffff,13,885
892a100899bffff,14,1046
892a100899bffff,15,1303
892a100899bffff,16,1474
892a100899bffff,17,1757
892a100899bffff,18,1349
892a100899bffff,19,1194
892a100899bffff,20,621
892a100899bffff,21,393
892a100899bffff,22,320
892a100899bffff,23,337
892a10089a3ffff,0,189
892a10089a3ffff,1,137
892a10089a3ffff,2,59
892a10089a3ffff,3,40
892a10089a3ffff,4,56
892a10089a3ffff,5,130
892a10089a3ffff,6,442
892a10089a3ffff,7,1058
892a10089a3ffff,8,1261
892a10089a3ffff,9,797
892a10089a3ffff,10,550
892a10089a3ffff,11,592
892a10089a3ffff,12,672
892a10089a3ffff,13,753
892a10089a3ffff,14,741
892a10089a3ffff,15,819
892a10089a3ffff,16,921
892a10089a3ffff,17,1066
892a10089a3ffff,18,1076
892a10089a3ffff,19,730
892a10089a3ffff,20,582
892a10089a3ffff,21,457
892a10089a3ffff,22,411
892a10089a3ffff,23,341
892a10089a7ffff,0,161
892a10089a7ffff,1,56
892a10089a7ffff,2,28
892a10089a7ffff,3,17
892a10089a7ffff,4,37
892a10089a7ffff,5,170
892a10089a7ffff,6,493
892a10089a7ffff,7,1057
892a10089a7ffff,8,1518
892a10089a7ffff,9,949
892a10089a7ffff,10,628
892a10089a7ffff,11,634
892a10089a7ffff,12,700
892a10089a7ffff,13,621
892a10089a7ffff,14,724
892a10089a7ffff,15,775
892a10089a7ffff,16,939
892a10089a7ffff,17,1032
892a10089a7ffff,18,969
892a10089a7ffff,19,746
892a10089a7ffff,20,506
892a10089a7ffff,21,315
892a10089a7ffff,22,287
892a10089a7ffff,23,214
892a10089abffff,0,253
892a10089abffff,1,150
892a10089abffff,2,74
892a10089abffff,3,43
892a10089abffff,4,20
892a10089abffff,5,204
892a10089abffff,6,511
892a10089abffff,7,1187
892a10089abffff,8,1423
892a10089abffff,9,1212
892a10089abffff,10,1133
892a10089abffff,11,1177
892a10089abffff,12,1398
892a10089abffff,13,1507
892a10089abffff,14,1596
892a10089abffff,15,1739
892a10089abffff,16,1749
892a10089abffff,17,2010
892a10089abffff,18,2081
892a10089abffff,19,1659
892a10089abffff,20,1288
892a10089abffff,21,941
892a10089abffff,22,740
892a10089abffff,23,436
892a10089afffff,0,310
892a10089afffff,1,175
892a10089afffff,2,117
892a10089afffff,3,48
892a10089afffff,4,85
892a10089afffff,5,218
892a10089afffff,6,926
892a10089afffff,7,1662
892a10089afffff,8,2136
892a10089afffff,9,1071
892a10089afffff,10,987
892a10089afffff,11,1047
892a10089afffff,12,1243
892a10089afffff,13,1269
892a10089afffff,14,1390
892a10089afffff,15,1491
892a10089afffff,16,1736
892a10089afffff,17,2001
892a10089afffff,18,2153
892a10089afffff,19,1502
892a10089afffff,20,1017
892a10089afffff,21,848
892a10089afffff,22,775
892a10089afffff,23,584
892a10089b7ffff,0,57
892a10089b7ffff,1,29
892a10089b7ffff,2,14
892a10089b7ffff,3,6
892a10089b7ffff,4,12
892a10089b7ffff,5,165
892a10089b7ffff,6,636
892a10089b7ffff,7,962
892a10089b7ffff,8,1118
892a10089b7ffff,9,704
892a10089b7ffff,10,558
892a10089b7ffff,11,550
892a10089b7ffff,12,551
892a10089b7ffff,13,584
892a10089b7ffff,14,615
892a10089b7ffff,15,682
892a10089b7ffff,16,799
892a10089b7ffff,17,801
892a10089b7ffff,18,861
892a10089b7ffff,19,699
892a10089b7ffff,20,557
892a10089b7ffff,21,454
892a10089b7ffff,22,381
892a10089b7ffff,23,236
892a10089bbffff,0,333
892a10089bbffff,1,168
892a10089bbffff,2,90
892a10089bbffff,3,70
892a10089bbffff,4,65
892a10089bbffff,5,432
892a10089bbffff,6,975
892a10089bbffff,7,1614
892a10089bbffff,8,2238
892a10089bbffff,9,1500
892a10089bbffff,10,1085
892a10089bbffff,11,1185
892a10089bbffff,12,1427
892a10089bbffff,13,1412
892a10089bbffff,14,1599
892a10089bbffff,15,1626
892a10089bbffff,16,1827
892a10089bbffff,17,2042
892a10089bbffff,18,2109
892a10089bbffff,19,1700
892a10089bbffff,20,1245
892a10089bbffff,21,1074
892a10089bbffff,22,710
892a10089bbffff,23,433
892a10089c7ffff,0,40
892a10089c7ffff,1,14
892a10089c7ffff,2,10
892a10089c7ffff,3,1
892a10089c7ffff,4,5
892a10089c7ffff,5,27
892a10089c7ffff,6,80
892a10089c7ffff,7,394
892a10089c7ffff,8,486
892a10089c7ffff,9,432
892a10089c7ffff,10,412
892a10089c7ffff,11,379
892a10089c7ffff,12,466
892a10089c7ffff,13,475
892a10089c7ffff,14,545
892a10089c7ffff,15,717
892a10089c7ffff,16,691
892a10089c7ffff,17,673
892a10089c7ffff,18,539
892a10089c7ffff,19,524
892a10089c7ffff,20,283
892a10089c7ffff,21,160
892a10089c7ffff,22,134
892a10089c7ffff,23,98
892a10089cbffff,0,108
892a10089cbffff,1,62
892a10089cbffff,2,41
892a10089cbffff,3,23
892a10089cbffff,4,22
892a10089cbffff,5,78
892a10089cbffff,6,432
892a10089cbffff,7,988
892a10089cbffff,8,2234
892a10089cbffff,9,1083
892a10089cbffff,10,827
892a10089cbffff,11,886
892a10089cbffff,12,985
892a10089cbffff,13,1111
892a10089cbffff,14,1330
892a10089cbffff,15,1624
892a10089cbffff,16,1403
892a10089cbffff,17,1412
892a10089cbffff,18,1324
892a10089cbffff,19,939
892a10089cbffff,20,633
892a10089cbffff,21,386
892a10089cbffff,22,301
892a10089cbffff,23,211
892a1008b03ffff,0,156
892a1008b03ffff,1,70
892a1008b03ffff,2,43
892a1008b03ffff,3,26
892a1008b03ffff,4,23
892a1008b03ffff,5,212
892a1008b03ffff,6,627
892a1008b03ffff,7,1527
